"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"364","","Fulda Kohlhaus Kaiserwiesen","","50.529212","9.69017","2001","","0","","",""
"365","","Fulda Kettelerstraße","","50.552702","9.652695","2001","","0","","",""
"366","","Fulda Kettelerstraße","","50.552877","9.653108","2001","","0","","",""
"367","","Fulda Künzeller Höhe","","50.543403","9.701313","2001","","0","","",""
"368","","Fulda Künzeller Höhe","","50.543748","9.701323","2001","","0","","",""
"369","","Fulda Kinderakademie","","50.545358","9.68693","2001","","0","","",""
"370","","Fulda Kinderakademie","","50.5455354","9.687031","2001","","0","","",""
"371","","Fulda Klinikum/St.-Pius-Kirche","","50.548487656","9.708639085","2001","","0","","",""
"372","","Fulda Klinikum/St.-Pius-Kirche","","50.548274612","9.708682001","2001","","0","","",""
"373","","Fulda Klinikum","","50.548330004","9.706392735","2001","","0","","",""
"374","","Fulda Klinikum","","50.548473","9.706719","2001","","0","","",""
"375","","Fulda Kreuzbergstraße","","50.538306","9.693789","2001","","0","","",""
"376","","Fulda Kreuzbergstraße","","50.538401","9.693695","2001","","0","","",""
"377","","Fulda König-Konrad-Straße, Schl.","","50.576327","9.669172","2001","","0","","",""
"378","","Fulda König-Konrad-Straße, Schl.","","50.576479","9.670247","2001","","0","","",""
"379","","Fulda Kurfürstenstraße","","50.556313348","9.680947959","2001","","0","","",""
"380","","Fulda Luxemburger Straße","","50.573075","9.645285","2001","","0","","",""
"381","","Fulda Luxemburger Straße","","50.574418","9.64534","2001","","0","","",""
"382","","Fulda Löhertor","","50.546528","9.673842","2001","","0","","",""
"383","","Fulda Mackenrodtstraße","","50.56615071","9.673058242","2001","","0","","",""
"384","","Fulda Mackenrodtstraße","","50.56606808","9.673722088","2001","","0","","",""
"385","","Fulda Magdeburger Straße","","50.557448","9.690995","2001","","0","","",""
"386","","Fulda Magdeburger Straße","","50.557093","9.691303","2001","","0","","",""
"387","","Fulda Mainstraße","","50.537097","9.683262","2001","","0","","",""
"388","","Fulda Mainstraße","","50.537033","9.683193","2001","","0","","",""
"389","","Fulda Mainzer Straße","","50.573487","9.663605","2001","","0","","",""
"390","","Fulda Martin-Luther-Platz","","50.543515","9.676253","2001","","0","","",""
"391","","Fulda Martin-Luther-Platz","","50.54385","9.675872","2001","","0","","",""
"392","","Fulda Kohlhaus Marienplatz","","50.529285","9.681923","2001","","0","","",""
"393","","Fulda Kohlhaus Marienplatz","","50.529142","9.682885","2001","","0","","",""
"394","","Fulda Marienschule","","50.552061953","9.683407545","2001","","0","","",""
"395","","Fulda Marianum","","50.552953","9.699806","2055","","0","","",""
"396","","Fulda Marianum","","50.552155258","9.703092277","2055","","0","","",""
"397","","Fulda Marianum","","50.553422","9.702525","2055","","0","","",""
"398","","Fulda Marianum","","50.552971","9.699641","2055","","0","","",""
"399","","Fulda Marianum","","50.551919","9.701695","2055","","0","","",""
"400","","Fulda Mehlerstraße","","50.542590261","9.686819315","2001","","0","","",""
"401","","Fulda Mehlerstraße","","50.542449","9.686705","2001","","0","","",""
"402","","Fulda Michael-Henkel-Straße","","50.546282185","9.699677825","2001","","0","","",""
"403","","Fulda Michael-Henkel-Straße","","50.54647308","9.700798988","2001","","0","","",""
"404","","Fulda Monnetstraße","","50.5748","9.649215","2001","","0","","",""
"405","","Fulda Monnetstraße","","50.574825","9.649337","2001","","0","","",""
"406","","Fulda Ochsenwiese","","50.559048","9.685633","2001","","0","","",""
"407","","Fulda Ochsenwiese","","50.558658","9.684903","2001","","0","","",""
"408","","Fulda Osthessen-Center","","50.548962","9.68607","2001","","0","","",""
"409","","Fulda Pappelweg","","50.556918","9.693328","2001","","0","","",""
"410","","Fulda Paulustor","","50.55606","9.672792","2001","","0","","",""
"411","","Fulda Paulustor","","50.556219624","9.672964364","2001","","0","","",""
"412","","Fulda Platz der Weißen Rose","","50.561352","9.694558","2001","","0","","",""
"413","","Fulda Platz der Weißen Rose","","50.561788","9.694723","2001","","0","","",""
"414","","Fulda Pozzistraße","","50.577789","9.658569","2001","","0","","",""
"415","","Fulda Pozzistraße","","50.577711","9.658708","2001","","0","","",""
"416","","Fulda Peterstor","","50.55015916","9.681243002","2001","","0","","",""
"417","","Fulda Peterstor","","50.549967428","9.68132481","2001","","0","","",""
"418","","Fulda Rangstraße","","50.544078","9.678192","2001","","0","","",""
"419","","Fulda Rangstraße","","50.544022","9.678127","2001","","0","","",""
"420","","Fulda RhönEnergie","","50.546139013","9.674943835","2001","","0","","",""
"421","","Fulda Regensburger Straße","","50.573688","9.669227","2001","","0","","",""
"422","","Fulda Regensburger Straße","","50.572918","9.668813","2001","","0","","",""
"423","","Fulda Robert-Kircher-Straße","","50.550581394","9.673573226","2001","","0","","",""
"424","","Fulda Robert-Kircher-Straße","","50.550104197","9.67388168","2001","","0","","",""
"425","","Fulda Ronsbachstraße","","50.53664","9.678762","2001","","0","","",""
"426","","Fulda Ronsbachstraße","","50.536578","9.678673","2001","","0","","",""
"427","","Fulda Schannatstraße","","50.569177","9.654322","2001","","0","","",""
"428","","Fulda Schannatstraße","","50.569048","9.654527","2001","","0","","",""
"429","","Fulda Schillerstraße","","50.549677","9.702093","2001","","0","","",""
"430","","Fulda Schlitzer Straße","","50.567059201","9.653723538","2001","","0","","",""
"431","","Fulda Schlitzer Straße","","50.567147792","9.653500915","2001","","0","","",""
"432","","Fulda Schumannstraße","","50.546222","9.701142","2001","","0","","",""
"433","","Fulda Schumannstraße","","50.546345","9.701162","2001","","0","","",""
"434","","Fulda Stadion","","50.539932","9.663307","2001","","0","","",""
"435","","Fulda Stadion","","50.539942","9.663178","2001","","0","","",""
"436","","Fulda St. Johannes-Kirche","","50.552815635","9.711112082","2001","","0","","",""
"437","","Fulda St. Johannes-Kirche","","50.552876986","9.711149633","2001","","0","","",""
"438","","Fulda Stadtschloss","","50.553672407","9.676752985","2001","","0","","",""
"439","","Fulda Stadtschloss","","50.553718419","9.676824063","2001","","0","","",""
"440","","Fulda Stadtschloss","","50.553759319","9.676921964","2001","","0","","",""
"441","","Fulda Stadtschloss","","50.553803627","9.6770145","2001","","0","","",""
"442","","Fulda Stadtschloss","","50.55384623","9.677089602","2001","","0","","",""
"443","","Fulda Stadtschloss","","50.553924621","9.677404761","2001","","0","","",""
"444","","Fulda Stadtschloss","","50.553732904","9.677638113","2001","","0","","",""
"445","","Fulda Stadtschloss","","50.553628951","9.677786976","2001","","0","","",""
"446","","Fulda Stadtschloss","","50.553654939","9.677528143","2001","","0","","",""
"447","","Fulda Stadtschloss","","50.553823224","9.677301496","2001","","0","","",""
"448","","Fulda Stadtschloss","","50.553968077","9.677108377","2001","","0","","",""
"449","","Fulda Stadtschloss","","50.55375591","9.677105695","2001","","0","","",""
"450","","Fulda Stadtschloss","","50.553692431","9.676975608","2001","","0","","",""
"451","","Fulda Sturmiusschule","","50.535503","9.681723","2001","","0","","",""
"452","","Fulda Sturmiusschule","","50.535683","9.681605","2001","","0","","",""
"453","","Fulda St.-Vinzenz-Straße","","50.557827","9.65935","2001","","0","","",""
"454","","Fulda St.-Vinzenz-Straße","","50.557962","9.659295","2001","","0","","",""
"455","","Fulda Schwarzmannstraße","","50.576105","9.657448","2001","","0","","",""
"456","","Fulda Schwarzmannstraße","","50.576198","9.657475","2001","","0","","",""
"457","","Fulda Theresienheim","","50.560437","9.647885","2001","","0","","",""
"458","","Fulda Theresienheim","","50.560317","9.648505","2001","","0","","",""
"459","","Fulda Ulmenweg","","50.560677","9.691092","2001","","0","","",""
"460","","Fulda Universitätsplatz","","50.551735595","9.68018353","2001","","0","","",""
"461","","Fulda Universitätsplatz","","50.551847221","9.680018574","2001","","0","","",""
"462","","Fulda Waidesgrund","","50.557799264","9.698559344","2001","","0","","",""
"463","","Fulda Waidesgrund","","50.557863164","9.698665291","2001","","0","","",""
"464","","Fulda Wallweg","","50.540383","9.676327","2001","","0","","",""
"465","","Fulda Wallweg","","50.539463","9.676267","2001","","0","","",""
"466","","Fulda Washingtonallee","","50.554927","9.650082","2001","","0","","",""
"467","","Fulda Washingtonallee","","50.554718","9.65058","2001","","0","","",""
"468","","Fulda Walter-Bauer-Straße","","50.551279286","9.716892242","2001","","0","","",""
"469","","Fulda Walter-Bauer-Straße","","50.551322","9.717142","2001","","0","","",""
"470","","Fulda Weichselstraße","","50.539993","9.681905","2001","","0","","",""
"471","","Fulda Weichselstraße","","50.540012","9.681855","2001","","0","","",""
"472","","Fulda Weimarer Straße","","50.555945269","9.666694701","2001","","0","","",""
"473","","Fulda Weimarer Straße","","50.556363617","9.666937441","2001","","0","","",""
"474","","Fulda Weserstraße","","50.537977","9.67722","2001","","0","","",""
"475","","Fulda Weserstraße","","50.538015","9.677073","2001","","0","","",""
"476","","Fulda Weyherser Weg","","50.545432","9.682762","2001","","0","","",""
"477","","Fulda Winfriedschule","","50.557160258","9.674730599","2001","","0","","",""
"478","","Fulda Winfriedschule","","50.557134697","9.673984945","2001","","0","","",""
"479","","Fulda Wirmerstraße","","50.563883","9.695108","2001","","0","","",""
"480","","Fulda Wirmerstraße","","50.563917","9.695173","2001","","0","","",""
"481","","Fulda Witzelstraße","","50.572312","9.65383","2001","","0","","",""
"482","","Fulda Witzelstraße","","50.572773","9.654202","2001","","0","","",""
"483","","Fulda Wörthstraße","","50.561152629","9.682637751","2001","","0","","",""
"484","","Fulda Wörthstraße","","50.56113559","9.682736993","2001","","0","","",""
"485","","Fulda ZOB","","50.553680076","9.684096873","2001","","0","","",""
"486","","Fulda ZOB","","50.553680928","9.683804512","2001","","0","","",""
"487","","Fulda ZOB","","50.553562489","9.6842511","2001","","0","","",""
"488","","Fulda ZOB","","50.553563341","9.683950692","2001","","0","","",""
"489","","Fulda ZOB","","50.553415931","9.684438854","2001","","0","","",""
"490","","Fulda ZOB","","50.553440641","9.684107602","2001","","0","","",""
"491","","Fulda ZOB","","50.553301752","9.684581012","2001","","0","","",""
"492","","Fulda ZOB","","50.553288118","9.684289992","2001","","0","","",""
"493","","Fulda ZOB","","50.553198649","9.68471244","2001","","0","","",""
"494","","Fulda ZOB","","50.553170531","9.684452266","2001","","0","","",""
"495","","Fulda Zentralfriedhof","","50.543532","9.697242","2001","","0","","",""
"496","","Fulda Zentralfriedhof","","50.5438","9.696836","2001","","0","","",""
"497","","Fulda Zieherser Weg","","50.55846","9.683093","2001","","0","","",""
"498","","Fulda Überm Engelshaus","","50.541885","9.656402","2001","","0","","",""
"499","","Fulda Überm Engelshaus","","50.541931872","9.6562998","2001","","0","","",""
"500","","Finkenhain Birkenhof","","50.540927","9.83332","2070","","0","","",""
"501","","Finkenhain Birkenhof","","50.541343","9.832927","2070","","0","","",""
"502","","Finkenhain","","50.53283","9.838915","2070","","0","","",""
"503","","Finkenhain","","50.532978","9.838083","2070","","0","","",""
"504","","Findlos Ortsmitte","","50.551428","10.000575","1740","","0","","",""
"505","","Findlos Ortsmitte","","50.55147","10.000623","1740","","0","","",""
"506","","Flieden Adenmühle","","50.413403","9.566482","1925","","0","","",""
"507","","Flieden Adenmühle","","50.412868","9.566532","1925","","0","","",""
"508","","Flieden Bahnhof","","50.420888","9.57517","1925","","0","","",""
"509","","Flieden Gewerbegebiet Flieden Süd","","50.407983","9.554217","1925","","0","","",""
"510","","Flieden Gewerbegebiet Flieden Süd","","50.407737","9.553187","1925","","0","","",""
"511","","Flieden Glockenweg","","50.418522","9.565262","1925","","0","","",""
"512","","Flieden Glockenweg","","50.418623263","9.565354139","1925","","0","","",""
"513","","Flieden Abzweig Kellerei","","50.432632","9.550122","1925","","0","","",""
"514","","Flieden Abzweig Kellerei","","50.432552","9.549252","1925","","0","","",""
"515","","Flieden Reinhardstraße","","50.424073","9.56573","1925","","0","","",""
"516","","Flieden Reinhardstraße","","50.425097","9.563538","1925","","0","","",""
"517","","Flieden Waldstrasse","","50.420727","9.556162","1925","","0","","",""
"518","","Flieden Waldstrasse","","50.420738","9.556317","1925","","0","","",""
"519","","Flieden Weinbergstraße","","50.427768","9.560675","1925","","0","","",""
"520","","Flieden Weinbergstraße","","50.428457","9.560102","1925","","0","","",""
"521","","Flieden Zentrum","","50.421246556","9.56738323","1925","","0","","",""
"522","","Flieden Zentrum","","50.421262791","9.567731917","1925","","0","","",""
"523","","Flieden Zentrum","","50.420914166","9.567648768","1925","","0","","",""
"524","","Flieden Zentrum","","50.420800521","9.567892849","1925","","0","","",""
"525","","Flieden Zentstraße","","50.425312","9.568383","1925","","0","","",""
"526","","Friesenhausen B 458","","50.52808","9.830798","2070","","0","","",""
"527","","Friesenhausen B 458","","50.528203","9.828957","2070","","0","","",""
"528","","Eiterfeld Fürsteneck","","50.776033","9.808883","1653","","0","","",""
"529","","Gackenhof","","50.475503","9.875173","1801","","0","","",""
"530","","Gackenhof","","50.47551","9.875334","1801","","0","","",""
"531","","Geisa Bahnhof","","50.717506","9.956989","1669","","0","","",""
"532","","Geisa Point Alpha","","50.719412","9.928417","1669","","0","","",""
"533","","Gersfeld Abzw. Maiersbach","","50.454762","9.896905","1847","","0","","",""
"534","","Gersfeld Bahnhof","","50.4493","9.915603","1847","","0","","",""
"535","","Schletzenhausen Gersrod","","50.526575","9.488312","2101","","0","","",""
"536","","Schletzenhausen Gersrod","","50.526613","9.488445","2101","","0","","",""
"537","","Giesenhain","","50.765415","9.740017","1618","","0","","",""
"538","","Giesenhain","","50.765407","9.740047","1618","","0","","",""
"539","","Giesel Raiffeisen","","50.504063","9.56661","1930","","0","","",""
"540","","Giesel Sommerberg","","50.508737","9.571982","1930","","0","","",""
"541","","Gläserzell Abt-Hadamar-Straße","","50.58087","9.646988","2001","","0","","",""
"542","","Großenlüder Bahnhof","","50.59199","9.549787","2109","","0","","",""
"543","","Großenlüder Ortsmitte","","50.589855","9.540643","2109","","0","","",""
"544","","Großenlüder Ortsmitte","","50.59005","9.540555","2109","","0","","",""
"545","","Großenlüder Schule","","50.58607","9.548513","2109","","0","","",""
"546","","Großenlüder Schlitzer Straße","","50.59479","9.539333","2109","","0","","",""
"547","","Großenlüder Schlitzer Straße","","50.594827","9.539273","2109","","0","","",""
"548","","Gotthards Kermes","","50.620637","9.893225","1640","","0","","",""
"549","","Gotthards Kermes","","50.62068","9.89339","1640","","0","","",""
"550","","Gotthards","","50.622337","9.901362","1640","","0","","",""
"551","","Gotthards","","50.62202","9.90145","1640","","0","","",""
"552","","Großenmoor","","50.702363","9.652708","1613","","0","","",""
"553","","Großenmoor","","50.702433","9.652408","1613","","0","","",""
"554","","Großenbach Kirche","","50.686085","9.80138","1645","","0","","",""
"555","","Großenbach Linkbergstraße","","50.684993","9.801178","1645","","0","","",""
"556","","Großenbach Linkbergstraße","","50.685302","9.800655","1645","","0","","",""
"557","","Großenbach Ortseingang","","50.6833","9.795877","1645","","0","","",""
"558","","Großenbach Ortseingang","","50.682095","9.792087","1645","","0","","",""
"559","","Großentaft Ortsmitte","","50.741653","9.858427","1658","","0","","",""
"560","","Großentaft Ortsmitte","","50.741418","9.858235","1658","","0","","",""
"561","","Großentaft Hauptstraße","","50.742558","9.864232","1658","","0","","",""
"562","","Gruben","","50.694503","9.749853","1650","","0","","",""
"563","","Gruben","","50.695088","9.750212","1650","","0","","",""
"564","","Grüsselbach Felsenkeller","","50.736552","9.923062","1630","","0","","",""
"565","","Grüsselbach Felsenkeller","","50.736327","9.922928","1630","","0","","",""
"566","","Grüsselbach Ortsmitte","","50.740682","9.920485","1630","","0","","",""
"567","","Götzenhof Milseburgradweg","","50.577705","9.718058","2065","","0","","",""
"568","","Götzenhof","","50.579327","9.716585","2065","","0","","",""
"569","","Götzenhof","","50.579818","9.717195","2065","","0","","",""
"570","","Günthers DGH","","50.658397","9.992048","1710","","0","","",""
"571","","Günthers DGH","","50.658458","9.992277","1710","","0","","",""
"572","","Günthers Wartburgstraße","","50.659605","9.995943","1710","","0","","",""
"573","","Günthers Wartburgstraße","","50.659602","9.995753","1710","","0","","",""
"574","","Höf und Haid Dirlosborn","","50.408845","9.518128","1925","","0","","",""
"575","","Höf und Haid Dirlosborn","","50.409083","9.517852","1925","","0","","",""
"576","","Höf und Haid Fuldaische Höfe","","50.39181","9.539138","1925","","0","","",""
"577","","Höf und Haid Haid","","50.410513","9.512645","1925","","0","","",""
"578","","Höf und Haid Haid","","50.410413","9.512667","1925","","0","","",""
"579","","Höf und Haid Kautz","","50.401782","9.546115","1925","","0","","",""
"580","","Höf und Haid Kautz","","50.401413","9.545772","1925","","0","","",""
"581","","Höf und Haid Laugendorf","","50.403615","9.528237","1925","","0","","",""
"582","","Höf und Haid Laugendorf","","50.403658","9.528277","1925","","0","","",""
"583","","Habel Habelgraben Abzweig","","50.627433","9.987992","1710","","0","","",""
"584","","Habel Habelgraben Abzweig","","50.627407","9.98803","1710","","0","","",""
"585","","Habel","","50.635292","9.97595","1710","","0","","",""
"586","","Habel","","50.635213","9.975872","1710","","0","","",""
"587","","Haimbach Sonnenstraße","","50.548802","9.632382","2001","","0","","",""
"588","","Haimbach Sonnenstraße","","50.548867","9.632475","2001","","0","","",""
"589","","Haimbach Kirche","","50.547257","9.626348","2001","","0","","",""
"590","","Haimbach Kirche","","50.547238","9.626125","2001","","0","","",""
"591","","Haimbach Rehweg","","50.548187","9.626268","2001","","0","","",""
"592","","Haimbach Schule","","50.546742","9.625622","2001","","0","","",""
"593","","Haimbach Sportplatz","","50.548795","9.622135","2001","","0","","",""
"594","","Haimbach Sportplatz","","50.548708","9.622358","2001","","0","","",""
"595","","Harmerz Grenadierstraße","","50.515458","9.651058","2001","","0","","",""
"596","","Harmerz Grenadierstraße","","50.515658","9.651175","2001","","0","","",""
"597","","Harmerz Hellersgrundstraße","","50.513907","9.652077","2001","","0","","",""
"598","","Harmerz Hellersgrundstraße","","50.513857","9.652205","2001","","0","","",""
"599","","Harmerz Husarenweg","","50.518842","9.656898","2001","","0","","",""
"600","","Harmerz Husarenweg","","50.51896","9.657103","2001","","0","","",""
"601","","Harmerz Pionierstraße","","50.520485","9.654617","2001","","0","","",""
"602","","Harmerz Pionierstraße","","50.52042","9.654858","2001","","0","","",""
"603","","Harmerz Ulanenstraße","","50.516175","9.653055","2001","","0","","",""
"604","","Harmerz Ulanenstraße","","50.515973","9.652885","2001","","0","","",""
"605","","Haselstein Großenbacher Straße","","50.68158","9.853412","1639","","0","","",""
"606","","Haselstein Großenbacher Straße","","50.681457","9.853373","1639","","0","","",""
"607","","Hattenhof Büchenberger Straße","","50.463772","9.677118","1950","","0","","",""
"608","","Hattenhof Büchenberger Straße","","50.463693","9.67712","1950","","0","","",""
"609","","Hattenhof Bürgerhaus","","50.46909","9.673685","1950","","0","","",""
"610","","Hattenhof Bürgerhaus","","50.468578","9.673852","1950","","0","","",""
"611","","Hattenhof Nußbach Kreuz","","50.46293","9.668722","1950","","0","","",""
"612","","Hattenhof Nußbach Kreuz","","50.462852","9.668543","1950","","0","","",""
"613","","Hattenhof Schule","","50.466155","9.677612","1950","","0","","",""
"614","","Hattenhof Schule","","50.466078","9.677485","1950","","0","","",""
"615","","Hattenhof Ziegelrain","","50.463887","9.675107","1950","","0","","",""
"616","","Hattenhof Ziegelrain","","50.46411","9.675107","1950","","0","","",""
"617","","Hauswurz Brandloser Straße","","50.464703","9.475895","1942","","0","","",""
"618","","Hauswurz Brandloser Straße","","50.464768","9.475943","1942","","0","","",""
"619","","Hauswurz Forsthaus","","50.461692","9.48836","1942","","0","","",""
"620","","Hauswurz Forsthaus","","50.46171","9.488457","1942","","0","","",""
"621","","Hauswurz Taufsteinstraße","","50.462073","9.4773","1942","","0","","",""
"622","","Hechelmannskirchen","","50.706947","9.642278","1613","","0","","",""
"623","","Hechelmannskirchen","","50.707087","9.641987","1613","","0","","",""
"624","","Herdathurm","","50.622178","10.024857","1710","","0","","",""
"625","","Herdathurm","","50.622218","10.02479","1710","","0","","",""
"626","","Heubach Rathaus","","50.384193","9.718262","1935","","0","","",""
"627","","Heubach Rathaus","","50.384232","9.718518","1935","","0","","",""
"628","","Heubach Sägewerk","","50.382685","9.711708","1935","","0","","",""
"629","","Heubach Sägewerk","","50.382953","9.711928","1935","","0","","",""
"630","","Hilders Feriengebiet","","50.576205","10.015477","1740","","0","","",""
"631","","Hilders Feriengebiet","","50.576532","10.015378","1740","","0","","",""
"632","","Hilders Konrad-Zuse-Schule","","50.574167","10.000895","1740","","0","","",""
"633","","Hilders Marktstraße","","50.571927","10.00163","1740","","0","","",""
"634","","Hilders Marktstraße","","50.571928","10.002385","1740","","0","","",""
"635","","Hilders Milseburgradweg","","50.571047","9.997407","1740","","0","","",""
"636","","Hilders MPS","","50.577093","9.997077","1740","","0","","",""
"637","","Hilders MPS","","50.576968","9.997123","1740","","0","","",""
"638","","Hilders MPS","","50.576813","9.99712","1740","","0","","",""
"639","","Hilders MPS","","50.576758","9.997142","1740","","0","","",""
"640","","Hilders MPS","","50.575385","9.998017","1740","","0","","",""
"641","","Hilders MPS","","50.575303","9.998173","1740","","0","","",""
"642","","Hilders ZOB","","50.570323748","10.001607388","1740","","0","","",""
"643","","Hainzell Brücke","","50.543019807","9.490787387","2101","","0","","",""
"644","","Hainzell Brücke","","50.542957592","9.490862489","2101","","0","","",""
"645","","Hainzell Ortsmitte","","50.539927","9.492025","2101","","0","","",""
"646","","Hainzell Ortsmitte","","50.54001","9.492297","2101","","0","","",""
"647","","Hofaschenbach Ortsmitte","","50.637497","9.846212","1648","","0","","",""
"648","","Hofaschenbach Ortsmitte","","50.637517","9.846207","1648","","0","","",""
"649","","Hofbieber Egelmeser Straße","","50.589662","9.837712","2083","","0","","",""
"650","","Hofbieber Egelmeser Straße","","50.589862","9.83773","2083","","0","","",""
"651","","Hofaschenbach Hünfelder Straße","","50.636807","9.843307","1648","","0","","",""
"652","","Hofaschenbach Hünfelder Straße","","50.636923","9.843007","1648","","0","","",""
"653","","Hofbieber Langenbieberer Straße","","50.583368","9.838675","2083","","0","","",""
"654","","Hofbieber Langenbieberer Straße","","50.583445","9.838662","2083","","0","","",""
"655","","Hofbieber Ortsmitte","","50.586363","9.837203","2083","","0","","",""
"656","","Hofbieber Ortsmitte","","50.5868","9.837547","2083","","0","","",""
"657","","Hofaschenbach Rathaus","","50.633407","9.846688","1648","","0","","",""
"658","","Hofaschenbach Rathaus","","50.633237","9.846588","1648","","0","","",""
"659","","Hofaschenbach Rathaus","","50.631652","9.846421","1648","","0","","",""
"660","","Hofbieber Weihershof","","50.586418","9.856715","2083","","0","","",""
"661","","Hofbieber Weihershof","","50.587823","9.859323","2083","","0","","",""
"662","","Hosenfeld Lindenstraße","","50.502025","9.477338","2127","","0","","",""
"663","","Hosenfeld Lindenstraße","","50.502025","9.477298","2127","","0","","",""
"664","","Hosenfeld Ortsmitte","","50.50568","9.478882","2127","","0","","",""
"665","","Hosenfeld Ortsmitte","","50.50553","9.478847","2127","","0","","",""
"666","","Hosenfeld Schule","","50.505828","9.475113","2127","","0","","",""
"667","","Hosenfeld Schwimmbad","","50.512702","9.477852","2127","","0","","",""
"668","","Hosenfeld Schwimmbad","","50.51268","9.477783","2127","","0","","",""
"669","","Hundsbach","","50.622522","10.040065","1710","","0","","",""
"670","","Hünfeld Arbeitsamt","","50.667878","9.762547","1645","","0","","",""
"671","","Hünfeld Arbeitsamt","","50.66793","9.762542","1645","","0","","",""
"672","","Hünfeld Bahnhof","","50.672247","9.763578","1645","","0","","",""
"673","","Hünfeld Bahnhof","","50.672483","9.763522","1645","","0","","",""
"674","","Hünfeld Bahnhof","","50.67265","9.763483","1645","","0","","",""
"675","","Hünfeld Bahnhof","","50.672442","9.763617","1645","","0","","",""
"676","","Hünfeld Bahnhof","","50.672067","9.763617","1645","","0","","",""
"677","","Hünfeld Freizeitanlage Tiergarten","","50.664002","9.774295","1645","","0","","",""
"678","","Hünfeld Freizeitanlage Tiergarten","","50.664187","9.774623","1645","","0","","",""
"679","","Hünfeld Hallenbad","","50.672717","9.769437","1645","","0","","",""
"680","","Hünfeld Hallenbad","","50.672693","9.769427","1645","","0","","",""
"681","","Hünhan","","50.69071","9.73358","1650","","0","","",""
"682","","Hünhan","","50.690588","9.733783","1650","","0","","",""
"683","","Hünfeld Heliosklinik","","50.664167","9.766733","1645","","0","","",""
"684","","Hünfeld Heliosklinik","","50.664125","9.766838","1645","","0","","",""
"685","","Hünfeld Industriegebiet","","50.686145","9.75643","1645","","0","","",""
"686","","Hünfeld Industriegebiet","","50.68625","9.756415","1645","","0","","",""
"687","","Hünfeld J.A.F.-Schule","","50.678285","9.764963","1645","","0","","",""
"688","","Hünfeld Molzbacher Berg","","50.669278","9.784705","1645","","0","","",""
"689","","Hünfeld Molzbacher Berg","","50.669327","9.783452","1645","","0","","",""
"690","","Hünfeld Nordend","","50.680053","9.762148","1645","","0","","",""
"691","","Hünfeld Nordend","","50.679995","9.762228","1645","","0","","",""
"692","","Hünfeld Schulzentrum","","50.668288","9.77008","1645","","0","","",""
"693","","Hünfeld Rasdorfer Straße","","50.680245","9.771922","1645","","0","","",""
"694","","Hünfeld Rasdorfer Straße","","50.680042","9.770983","1645","","0","","",""
"695","","Hünfeld Schulzentrum","","50.66751","9.770057","1645","","0","","",""
